ID,Title,Headline,Description,Image,Image Mobile,Button Label,Button Link,Order
510,Tasty Rewards Banner-FR,Get Rewarded from the brands you love!,,test-img.png,test-img.png,S'inscrire,www.tastyrewards.ca,2
